url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,domain_age,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,submitting_to_email,https_token,count_redirects,has_executable_files,count_javascript_files,number_of_emails,get_ssl_update_age,get_ip_count,get_ssl_expiry_duration,number_of_smtp_servers,number_of_txt_records,shortening_service,url,Label
11,0,1,2,43,0,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,29,0,0,29,16,25,1,0,0,10816,0,43,66,0,0,0,0,1,0,3,0,0,0,0,8,0,30,0,-1,1,1,-1,1,1,1,0,0,1,-1,-1,1,-1,1,-1,0,https://drgrossu.md,1
12,0,0,4,3,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,37,0,0,0,5185,0,3,16,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1,1,1,1,1,1,1,0,0,0,38,1229,1,524,-1,-1,0,http://netvidya.com,1
12,0,1,2,31,0,0,0,13,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,17,0,0,16,19,45,1,1,0,3487,1,31,91,6,1,0,0,0,0,6,1,0,0,0,8,0,3,0,-1,1,1,0,1,1,1,1,0,1,-1,150,1,199,3,1,0,http://savealife.it,1
12,2,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,17,250,1,115,-1,-1,0,http://edit1to1.com,1
16,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,21,120,1,200,1,1,0,http://savemyturtle.org,1
19,0,1,2,23,0,0,0,21,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,0,0,11,5,9,1,1,0,2232,0,23,50,0,1,0,0,0,0,22,1,0,0,0,0,0,10,0,-1,1,1,1,1,1,1,1,0,4,41,18,2,710,5,1,0,https://drinksomecoffee.com,1
19,0,1,2,41,0,1,0,11,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,19,0,0,1,22,16,0,0,1,1210,1,41,129,4,1,1,1,1,1,2,0,0,0,0,23,0,17,0,-1,1,1,0,1,1,1,1,0,19,17,370,2,222,1,1,0,http://saverastorewell.com,1
22,0,0,2,0,0,0,0,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,68,0,0,0,109,0,0,3,0,0,0,0,0,0,19,0,0,0,0,1,0,2,0,1,1,1,0,1,1,1,1,0,0,-1,116,1,157,1,1,0,http://editoracultural.com.br,1
23,0,1,0,2,0,0,0,28,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,65,0,2,8,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,1,1,1,1,0,1,3,-1,3,305,-1,-1,0,http://network.informatica.com,1
23,0,1,2,24,0,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,0,0,15,0,0,11,9,20,0,1,0,816,0,24,87,0,1,0,0,0,0,4,1,0,0,0,0,0,17,0,-1,1,1,0,1,1,1,1,0,0,-1,143,2,222,-1,-1,0,http://operationkhanyisa.co.za,1
22,0,1,2,50,0,0,0,14,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,14,0,0,27,15,40,1,1,1,2815,0,50,83,6,0,0,0,0,0,7,0,0,0,0,58,0,11,0,-1,1,1,0,1,1,1,1,0,10,-1,58,1,317,1,1,0,http://networksolutions.co.id,1
16,1,1,8,109,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,13,0,0,42,0,0,40,38,6,1,1,1,5751,0,109,359,0,1,1,0,0,1,14,1,0,1,14,104,0,26,0,-1,1,1,0,1,1,1,1,0,1,32,-1,1,365,-1,-1,0,http://magalu-promo.com,1
9,0,1,0,177,0,1,0,0,0,1,1,-1,1,1,0,1,0,0,0,0,4,0,21,139,9,0,19,10,70,1,1,1,5297,0,177,248,0,1,1,0,1,1,7,1,0,0,0,71,9,4,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,1,-1,0,http://rc.edu.bd,1
11,0,0,3,1,0,0,0,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,0,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,0,19,109,1,286,-1,1,0,http://saverie.com,1
19,0,1,2,178,0,1,0,0,0,1,1,-1,1,1,1,1,1,0,0,0,5,0,0,36,0,0,15,21,13,1,1,1,7369,1,178,369,0,1,1,0,0,0,7,1,0,0,0,106,0,6,0,0,1,1,0,1,1,1,1,0,0,-1,-1,2,279,1,1,0,http://editorakazua.com.br,1
21,0,1,2,118,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,69,7,0,24,18,64,1,1,1,8749,0,118,522,0,1,0,0,1,0,18,1,0,0,0,214,1,47,0,-1,1,1,-1,1,1,1,1,0,5,-1,-1,1,-1,5,2,0,https://driveinpoolspa.com.au,1
10,0,1,2,122,0,1,0,6,1,1,1,-1,1,0,1,1,0,0,0,0,3,0,7,99,0,0,21,18,44,0,1,1,6183,1,122,163,0,1,1,1,0,1,11,1,0,0,0,22,0,22,0,-1,1,1,0,1,1,1,1,0,8,-1,303,1,148,1,1,0,http://rccbank.in,1
18,0,0,3,50,1,1,0,16,0,1,1,1,1,1,1,1,0,0,0,0,6,0,0,32,2,0,2,22,17,0,0,1,1947,0,50,131,0,1,1,0,0,1,13,1,0,0,0,33,2,20,0,1,1,1,1,1,1,1,0,0,5,-1,-1,1,568,-1,1,0,http://minasmagica.com.br,1
19,0,1,6,1,0,0,0,-1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,83,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,-1,0,1,1,0,1,1,1,0,0,0,-1,-1,1,-1,2,-1,0,http://magalu.kinghost.net,1
30,0,1,3,45,0,1,0,9,1,1,1,-1,1,1,1,1,0,0,0,0,2,0,0,46,0,0,2,29,36,1,0,1,1968,0,45,135,0,1,1,0,0,1,4,1,0,0,0,1,0,32,0,-1,1,1,0,1,1,1,1,0,1,19,336,1,53,1,1,0,http://networksolutionsautomation.com,1
12,0,1,4,29,0,0,0,17,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,21,0,0,9,10,12,0,1,1,1219,0,29,35,0,1,0,0,0,0,4,1,0,0,0,7,0,8,0,1,1,1,0,1,1,1,0,0,2,-1,-1,1,358,1,1,0,http://opmed.com.br,1
17,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,4,-1,1,342,-1,-1,0,http://editorialesla.com,1
16,0,1,0,51,1,1,0,6,1,0,1,1,1,0,1,1,1,0,0,1,6,0,5,25,0,0,25,23,33,0,1,1,4449,1,51,179,0,1,1,0,0,1,8,1,0,0,1,4,0,13,0,-1,1,1,0,1,1,1,0,0,19,30,291,1,290,1,1,0,http://rccgambghana.org,1
22,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,13,223,1,51,-1,1,0,http://saveursdelaventure.com,1
10,0,1,0,7,0,0,0,18,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,34,1,1,1,2096,0,7,93,0,1,0,0,0,0,5,0,0,0,0,3,0,6,0,-1,1,1,1,1,1,1,1,0,1,-1,1019,1,-1,1,-1,0,http://minatex.fi,1
6,0,0,2,21,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,61,1,1,0,2104,0,21,20,0,0,0,0,0,0,10,0,0,0,0,309,0,9,0,-1,1,1,0,1,1,1,1,0,2,11,-1,1,276,2,3,0,http://opn.im,1
16,0,1,0,27,0,0,0,14,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,5,0,43,1,0,1,2516,0,27,15,0,0,0,0,0,0,4,0,0,0,0,3,1,10,0,-1,1,1,0,1,1,1,1,0,0,23,195,1,191,2,1,0,https://driverwizard.org,1
12,0,0,0,7,0,0,0,10,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,0,0,11,2,9,1,0,0,923,0,7,20,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,0,0,2,-1,-1,1,176,2,-1,0,http://netzcode.biz,1
19,1,1,4,19,0,1,1,5,1,1,1,1,1,0,1,1,1,0,0,0,5,0,0,11,0,0,3,4,35,1,0,1,1058,1,19,38,0,1,1,1,0,1,2,1,0,0,0,1,0,8,0,-1,1,1,0,1,1,1,1,0,4,38,140,1,284,6,2,0,http://edl-energysaver.com,1
8,0,1,0,88,0,1,1,0,1,1,1,-1,1,1,0,1,0,1,0,0,18,0,0,12,0,0,8,11,62,1,1,0,4547,0,88,158,0,1,1,0,0,1,13,1,0,0,0,42,0,1,0,-1,1,1,0,1,1,1,0,0,0,-1,-1,1,349,1,1,0,http://rcity.by,1
12,0,0,3,41,0,1,0,14,1,1,1,1,1,0,0,1,0,0,0,0,7,0,7,63,13,0,4,15,23,1,1,1,3416,0,41,109,0,0,1,1,0,1,1,0,0,0,0,2,1,28,0,-1,1,1,0,1,1,1,0,0,13,38,456,1,273,1,1,0,http://netzline.com,1
15,2,1,2,6,1,0,0,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,41,0,1,0,509,0,6,11,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,1,1,0,1,1,1,1,0,5,-1,333,1,26,1,2,1,http://mind-re-set.com,1
14,0,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,25,351,2,19,-1,-1,0,http://edm.kidea.asia,1
17,0,1,4,116,0,0,0,18,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,148,2,7,94,9,81,1,1,1,13944,1,116,285,10,1,0,0,1,0,5,1,0,0,0,159,2,59,0,-1,1,1,1,1,1,1,1,0,1,17,468,4,1720,-1,1,0,https://drjanebrodsky.com,1
17,0,1,2,66,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,7,0,0,20,0,0,33,40,15,1,1,0,2987,0,66,240,0,1,1,0,0,1,18,1,0,0,0,70,0,56,0,-1,1,1,0,1,1,1,1,0,3,38,139,1,226,3,2,0,http://magazineclube.com,1
16,0,1,2,10,0,1,0,12,1,1,1,-1,1,1,0,1,0,0,0,0,2,0,0,10,0,0,2,34,13,0,1,0,2323,0,10,156,0,1,1,0,0,1,7,1,0,0,0,4,0,21,0,-1,1,1,0,1,1,1,1,0,0,13,214,1,150,1,-1,0,http://savicommaroc.com,1
20,0,1,2,12,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,15,0,0,15,0,0,27,12,14,1,1,1,2165,0,12,107,0,1,1,1,0,1,4,1,0,0,0,25,0,4,0,-1,1,1,-1,1,1,1,1,0,3,-1,-1,1,-1,1,2,0,http://rcivaluations.com.au,1
17,1,1,2,1,0,0,0,23,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1726,0,1,10,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,-1,1,1,0,1,1,1,0,0,0,25,20,1,344,1,1,0,http://savon-olympic.net,1
25,0,1,4,66,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,4,0,0,23,0,0,16,42,65,1,1,1,4517,1,66,342,0,1,1,0,0,0,12,1,0,0,2,75,0,22,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,-1,1,-1,0,http://mindmovementhealth.com.au,1
9,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,2,6,1,493,1,-1,0,http://edmaps.ca,1
17,0,1,2,155,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,90,0,0,55,29,30,1,1,1,17530,0,155,235,0,0,0,0,0,0,2,1,0,0,0,67,0,48,0,-1,1,1,-1,1,1,1,1,0,29,-1,-1,2,-1,-1,1,0,http://rcktmmetro.org.np,1
18,0,1,4,227,0,0,0,9,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,66,32,48,1,1,1,9585,0,227,1209,0,0,0,0,1,0,25,0,0,0,0,172,0,43,0,-1,1,1,0,1,1,1,1,0,3,19,-1,1,229,5,4,0,https://drjoneydesouza.com,1
20,0,1,4,311,0,1,0,26,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,279,0,0,43,74,35,1,1,1,6067,0,311,268,0,1,1,0,1,0,4,1,0,0,0,73,0,39,0,1,1,1,1,1,1,1,1,0,64,-1,-1,4,2486,5,-1,0,http://magazineluiza.com.br,1
7,0,1,2,0,0,0,0,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,158,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,2,13,192,2,171,-1,1,0,http://rcl.ink,1
21,0,1,2,53,0,0,0,8,1,1,1,-1,1,0,1,1,0,0,0,0,0,0,0,31,0,0,12,2,35,0,1,1,4382,1,53,62,0,1,0,0,0,0,5,1,0,0,0,10,0,11,0,-1,1,1,0,1,1,1,1,0,2,17,39,1,327,-1,1,0,http://mindnewconsulting.com,1
14,0,1,3,10,0,0,0,13,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,0,0,2,11,24,0,0,0,372,0,10,10,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,-1,1,1,0,1,1,1,1,0,9,2,365,1,1,1,1,0,http://neurodrama.com,1
20,0,1,2,51,0,0,0,4,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,29,0,0,17,27,36,1,1,1,6104,0,51,198,0,0,0,0,1,0,6,0,0,0,0,45,0,18,0,-1,1,1,0,1,1,1,1,0,0,17,202,1,165,-1,-1,0,https://drkrishnabaldawa.com,1
14,0,1,3,16,0,0,0,10,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,7,0,0,7,13,12,0,1,1,1606,0,16,186,0,1,0,0,0,0,24,0,0,0,0,11,0,2,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,1,-1,0,http://edonenergia.pl,1
16,0,1,0,19,0,1,0,10,0,1,1,1,1,0,1,1,1,0,0,0,3,0,0,5,0,0,14,12,42,1,1,1,3496,0,19,92,0,1,1,1,0,1,20,1,0,0,0,1,0,11,0,1,1,1,0,1,1,1,0,0,10,-1,-1,1,145,2,1,0,http://rcmtrends.com.br,1
6,0,1,3,34,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,17,15,68,1,1,1,5794,1,34,238,0,1,0,0,1,0,14,0,0,0,0,148,0,216,0,-1,1,1,-1,1,1,1,1,0,14,-1,-1,1,-1,1,-1,0,http://opn.to,1
18,0,1,3,26,0,0,0,21,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,20,0,0,2,15,56,0,1,1,986,1,26,63,0,1,0,0,1,0,11,1,0,0,0,6,0,13,0,-1,1,1,0,1,1,1,0,0,13,17,107,1,252,2,1,1,http://edsdevelopment.com,1
19,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,3,290,1,-1,-1,-1,0,http://mindsetthinking.com,1
12,0,1,4,82,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,77,0,0,17,11,50,1,1,1,5614,0,82,107,0,1,0,0,1,0,11,1,0,0,0,17,0,17,0,-1,1,1,1,1,1,1,1,0,0,17,4,1,726,1,1,0,https://drmangal.com,1
25,0,1,2,31,0,1,0,8,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,27,0,0,0,16,32,0,0,0,649,0,31,31,0,0,1,0,1,1,2,0,0,0,0,2,0,2,0,-1,1,1,0,1,1,1,1,0,9,38,184,1,187,1,-1,0,http://rcreddyiasstudycircle.com,1
16,0,1,3,25,0,1,0,10,1,0,1,1,1,0,1,1,0,0,0,0,6,0,0,5,0,0,2,2,25,1,1,0,1844,0,25,51,0,0,1,0,1,1,5,0,0,0,0,17,0,9,0,-1,1,1,-1,1,1,1,0,0,2,-1,-1,1,-1,1,1,0,http://opruimprijzen.nl,1
21,0,1,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,2,-1,2,282,-1,-1,0,http://sayanorapastanesi.com,1
22,0,1,4,56,0,0,0,8,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,24,0,0,17,27,40,1,1,1,3247,0,56,467,0,1,0,0,0,0,8,1,0,0,0,92,0,19,0,-1,1,1,0,1,1,1,1,0,0,17,452,1,184,5,2,0,http://mindstacksolutions.com,1
13,1,1,2,129,0,0,0,16,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,102,6,0,15,11,70,0,0,1,6373,1,129,82,0,0,0,0,0,0,5,0,0,0,0,23,1,38,0,-1,1,1,0,1,1,1,0,0,6,-1,-1,1,157,-1,-1,0,http://edu-gubkin.ru,1
19,0,1,0,10,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,10,1,0,0,312,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,0,http://ops.multiweb.com.my,1
17,0,1,2,37,0,0,0,5,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,14,0,0,12,44,45,0,1,1,4427,0,37,383,0,1,0,0,0,0,18,1,0,1,0,40,0,12,0,-1,1,1,0,1,1,1,1,0,0,-1,303,1,8,1,1,0,https://drmanjirikawde.in,1
22,0,0,2,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,18,-1,1,194,1,1,0,http://magentokickstarter.com,1
11,0,1,4,35,0,1,0,12,1,1,1,-1,1,0,1,1,1,1,0,0,7,0,0,23,3,0,7,27,50,1,1,1,4584,1,35,324,0,1,1,1,1,1,13,1,0,0,0,53,1,28,0,-1,1,1,1,1,1,1,1,0,0,-1,-1,1,757,-1,-1,0,http://neurolab.cl,1
10,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,68,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,10,-1,-1,1,-1,1,1,0,http://rcs.com.pe,1
8,2,1,2,45,1,1,0,0,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,5,12,0,0,7,16,60,1,1,1,2997,0,45,35,0,1,1,0,0,0,13,1,0,0,0,22,0,4,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,1,-1,0,http://edu21.pl,1
14,0,1,4,67,0,1,0,11,1,1,1,1,1,1,1,1,0,1,0,1,43,0,0,6,0,0,4,16,12,0,0,0,5412,0,67,338,0,1,1,0,0,0,94,0,0,1,4,46,0,38,0,-1,1,1,0,1,1,1,1,0,11,-1,-1,1,250,3,-1,0,http://magiacvetov.ru,1
13,0,1,2,41,0,1,0,5,1,1,1,0,1,0,0,1,0,1,0,0,3,0,2,26,0,0,1,28,68,1,0,0,9286,0,41,767,0,0,0,0,1,1,18,0,0,0,0,81,0,10,0,-1,1,1,0,1,1,1,1,0,2,17,147,3,252,1,3,0,http://mine.exchange,1
8,0,1,2,291,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,6,0,14,154,0,0,68,23,58,0,1,0,20755,0,291,1176,0,1,1,0,1,1,231,1,0,0,0,374,0,78,0,-1,1,1,-1,1,1,1,1,0,7,-1,-1,2,-1,1,1,0,http://optes.pl,1
23,0,1,2,108,0,1,0,7,0,1,1,0,1,0,1,1,0,1,0,0,13,0,8,8,0,0,63,42,57,1,1,1,7151,0,108,492,0,1,1,1,1,1,37,1,0,0,0,141,0,121,0,1,1,1,1,1,1,1,1,0,2,-1,-1,2,1980,5,1,0,https://drmarcelowerneck.com.br,1
28,3,1,4,0,0,0,0,28,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,60,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,5,2,-1,4,256,2,1,1,http://rd.g001.enterprise.ipost.com,1
11,0,1,3,130,0,1,0,21,1,1,1,0,1,0,1,1,0,0,0,0,4,0,0,90,0,0,46,26,63,1,1,1,11242,0,130,241,0,1,1,0,0,1,20,1,0,0,0,50,0,42,0,-1,1,1,1,1,1,1,1,0,10,-1,-1,1,546,1,1,0,http://neuromed.ro,1
10,0,1,3,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,162,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,2,0,https://drminor.pl,1
14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,-1,0,http://rdcnh.maweb.eu,1
21,0,1,4,101,0,1,0,7,1,1,1,0,1,0,1,1,0,0,0,0,2,0,0,70,0,0,9,26,41,0,1,0,3539,0,101,102,8,1,1,0,0,0,15,1,0,0,0,2,0,11,0,-1,1,1,0,1,1,1,1,0,3,17,-1,1,233,1,1,0,http://opticalvisionguru.com,1
13,0,1,2,13,0,0,0,0,1,1,1,-1,1,0,1,1,0,0,0,0,0,0,0,10,0,0,9,20,23,0,1,0,1876,0,13,89,4,1,0,0,0,0,3,1,0,0,0,5,0,7,0,-1,1,1,0,1,1,1,1,0,0,-1,-1,1,158,-1,1,0,http://educalidad.cl,1
18,0,1,2,135,0,1,0,10,1,1,1,-1,1,1,1,1,1,1,0,0,10,0,0,65,0,0,16,64,63,0,1,1,12069,1,135,231,3,1,1,0,0,1,5,1,0,0,0,32,0,29,0,1,1,1,1,1,1,1,1,0,17,17,-1,2,1193,5,1,0,https://drmonicanagpal.com,1
8,0,1,2,41,0,0,0,10,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,13,0,0,14,18,70,0,1,0,4255,1,41,85,0,1,0,0,0,0,23,1,0,0,0,8,0,12,0,-1,1,1,0,1,1,1,1,0,16,38,178,2,186,1,1,0,http://rdja.net,1
11,2,1,0,68,0,1,0,0,1,1,1,-1,1,1,1,1,0,0,0,0,4,0,0,59,0,0,9,25,32,1,1,0,819,0,68,41,0,1,1,0,0,0,7,1,0,0,0,10,0,5,0,0,1,1,0,1,1,1,1,0,0,26,-1,1,282,1,1,0,http://magic47.com,1
18,1,0,2,3,0,0,0,5,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,6,29,18,1,0,0,473,1,3,33,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,-1,1,1,0,1,1,1,1,0,17,17,122,2,265,-1,-1,0,http://saydnaya-today.com,1
14,0,0,2,43,0,1,0,6,1,1,1,1,1,0,1,1,1,0,0,0,12,0,0,23,0,0,52,16,10,1,1,0,11069,1,43,347,0,1,1,1,1,1,3,1,0,0,0,20,0,54,0,-1,1,1,0,1,1,1,0,0,7,17,435,1,301,1,3,0,http://neuronoids.com,1
15,0,1,2,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,141,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,1,0,2,-1,-1,1,-1,2,1,0,http://opticpatrick.be,1
26,0,1,4,65,1,1,0,7,1,1,1,-1,1,0,1,1,1,1,0,0,4,0,0,40,0,0,6,115,31,1,1,1,4067,0,65,240,11,1,1,0,0,0,30,1,0,0,0,104,0,19,0,-1,1,1,0,1,1,1,1,0,27,22,96,1,91,1,4,0,http://educatingbeyondborders.com,1
11,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,88,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,-1,-1,2,308,-1,-1,0,http://rdpdedic.ru,1
18,0,1,0,85,0,1,0,3,1,1,1,-1,1,1,1,1,0,0,0,0,2,0,0,61,0,0,13,23,64,0,0,1,3006,0,85,161,0,1,1,0,1,1,6,1,0,0,0,27,0,25,0,-1,1,1,0,1,1,1,1,0,0,19,307,1,49,1,1,0,https://drnajjiaashraf.com,1
15,0,1,2,102,0,1,0,3,1,1,1,-1,1,1,0,1,0,0,0,0,3,0,0,24,0,0,0,17,19,1,0,1,4076,0,102,184,0,0,1,0,0,1,14,0,0,0,0,62,0,42,0,-1,1,1,0,1,1,1,1,0,0,19,295,1,44,1,1,0,http://sayehbeauty.com,1
17,0,0,3,43,0,1,0,11,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,25,0,0,30,14,50,1,1,1,2403,0,43,57,0,1,1,0,1,1,13,1,0,0,0,5,0,8,-1,-1,1,1,0,1,1,1,1,0,9,-1,-1,1,-1,1,-1,0,http://optikastloukal.cz,1
16,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,60,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,1,0,http://magicagourmet.es,1
15,0,1,2,41,0,0,0,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,46,0,0,19,27,37,0,0,1,3834,0,41,98,0,1,0,0,0,0,5,0,0,0,0,17,0,19,0,1,1,1,0,1,1,1,1,0,24,2,-1,1,285,1,-1,0,http://minekglobal.com,1
